id,loanAmnt,term,interestRate,installment,grade,subGrade,employmentTitle,employmentLength,homeOwnership,annualIncome,verificationStatus,issueDate,isDefault,purpose,postCode,regionCode,dti,delinquency_2years,ficoRangeLow,ficoRangeHigh,openAcc,pubRec,pubRecBankruptcies,revolBal,revolUtil,totalAcc,initialListStatus,applicationType,earliesCreditLine,title,policyCode,n0,n1,n2,n3,n4,n5,n6,n7,n8,n9,n10,n11,n12,n13,n14
680418,35000.0,3,14.48,1204.4,C,C5,16125.0,9 years,1,130000.0,2,2015-12-01,1,0,143.0,8,21.72,1.0,730.0,734.0,26.0,0.0,0.0,5796.0,17.6,48.0,0,0,Aug-2001,0.0,1.0,1.0,4.0,6.0,6.0,6.0,7.0,33.0,10.0,15.0,6.0,26.0,0.0,0.0,0.0,5.0
502407,20000.0,5,11.99,444.79,C,C1,19.0,2 years,0,82000.0,2,2016-04-01,1,0,453.0,14,27.26,0.0,695.0,699.0,19.0,0.0,0.0,2626.0,6.0,34.0,0,0,Aug-2003,0.0,1.0,1.0,7.0,12.0,12.0,6.0,9.0,18.0,12.0,14.0,5.0,19.0,,0.0,0.0,6.0
696830,30000.0,5,19.99,794.65,D,D4,3684.0,9 years,0,98000.0,1,2016-11-01,1,0,386.0,19,23.22,0.0,685.0,689.0,12.0,0.0,0.0,14129.0,38.9,20.0,0,1,Aug-1998,0.0,1.0,0.0,4.0,6.0,6.0,5.0,5.0,9.0,7.0,10.0,6.0,12.0,0.0,0.0,0.0,2.0
744868,15000.0,3,12.99,505.34,C,C2,154500.0,1 year,1,90000.0,0,2016-03-01,1,4,418.0,45,18.32,0.0,660.0,664.0,10.0,0.0,0.0,12472.0,34.8,15.0,1,0,Jun-1998,4.0,1.0,0.0,5.0,7.0,7.0,5.0,5.0,6.0,8.0,8.0,7.0,10.0,0.0,0.0,0.0,3.0
555760,22000.0,5,21.64,603.13,G,G5,238791.0,< 1 year,1,105000.0,2,2010-08-01,1,0,157.0,8,1.11,0.0,660.0,664.0,2.0,0.0,0.0,3131.0,69.6,19.0,1,0,Feb-1997,116.0,1.0,,,,,,,,,,,,,,,
405833,35000.0,3,18.24,1269.56,D,D5,180047.0,10+ years,1,94000.0,2,2014-10-01,1,0,27.0,12,25.37,0.0,660.0,664.0,28.0,0.0,0.0,36301.0,86.4,58.0,1,0,Dec-1997,0.0,1.0,0.0,15.0,21.0,21.0,15.0,22.0,17.0,21.0,39.0,21.0,28.0,0.0,0.0,0.0,3.0
135937,35000.0,3,11.48,1153.83,B,B5,165390.0,4 years,0,90000.0,1,2016-01-01,1,4,219.0,21,33.13,0.0,720.0,724.0,11.0,0.0,0.0,54801.0,91.3,21.0,0,0,May-1989,4.0,1.0,0.0,2.0,5.0,5.0,3.0,6.0,6.0,6.0,13.0,5.0,11.0,0.0,0.0,0.0,0.0
671270,6000.0,5,19.52,157.37,D,D4,2349.0,2 years,0,70000.0,2,2013-11-01,1,7,52.0,19,23.5,0.0,685.0,689.0,9.0,1.0,1.0,6726.0,56.5,15.0,1,0,Jan-2002,2348.0,1.0,0.0,4.0,4.0,4.0,4.0,5.0,8.0,4.0,5.0,4.0,9.0,0.0,0.0,0.0,3.0
638287,7000.0,3,11.53,230.94,B,B5,1408.0,8 years,1,55000.0,1,2015-05-01,0,4,154.0,2,3.05,0.0,685.0,689.0,6.0,0.0,0.0,5884.0,57.7,6.0,0,0,May-2009,4.0,1.0,0.0,3.0,4.0,4.0,3.0,3.0,2.0,4.0,4.0,4.0,6.0,0.0,0.0,0.0,0.0
16863,12450.0,3,17.57,447.42,D,D2,205937.0,8 years,1,43277.0,1,2014-04-01,1,0,19.0,14,27.4,0.0,680.0,684.0,14.0,0.0,0.0,18952.0,64.9,17.0,1,0,Dec-2003,0.0,1.0,0.0,7.0,9.0,9.0,9.0,10.0,2.0,13.0,15.0,9.0,14.0,0.0,0.0,0.0,4.0
215141,16000.0,3,14.99,554.57,C,C5,7979.0,2 years,0,110000.0,1,2014-12-01,1,1,404.0,22,5.5,0.0,700.0,704.0,6.0,0.0,0.0,8073.0,53.5,18.0,0,0,Sep-2006,1.0,1.0,0.0,2.0,2.0,2.0,2.0,5.0,7.0,3.0,7.0,2.0,6.0,0.0,0.0,0.0,1.0
480780,18000.0,5,15.99,437.63,D,D2,103966.0,10+ years,0,90000.0,1,2015-01-01,1,0,455.0,13,10.96,2.0,675.0,679.0,9.0,0.0,0.0,9266.0,28.2,23.0,0,0,Sep-1999,0.0,1.0,0.0,3.0,3.0,3.0,5.0,6.0,8.0,5.0,12.0,3.0,9.0,0.0,0.0,0.0,4.0
651613,28800.0,3,26.3,1164.98,E,E5,63923.0,10+ years,1,60000.0,2,2017-10-01,1,3,51.0,13,7.9,0.0,700.0,704.0,2.0,0.0,0.0,4840.0,78.1,6.0,0,0,Nov-2011,3.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,4.0,1.0,2.0,1.0,2.0,0.0,0.0,0.0,2.0
17726,21000.0,3,8.6,663.9,A,A4,262031.0,3 years,0,215000.0,2,2013-10-01,0,0,176.0,3,3.1,0.0,710.0,714.0,13.0,0.0,0.0,9848.0,39.4,30.0,1,0,Apr-1998,268.0,1.0,2.0,7.0,7.0,7.0,7.0,12.0,7.0,9.0,19.0,7.0,13.0,0.0,0.0,0.0,1.0
120572,7000.0,3,12.99,235.83,C,C2,126115.0,10+ years,0,98259.0,2,2016-06-01,0,0,281.0,2,31.29,0.0,675.0,679.0,15.0,0.0,0.0,20753.0,83.7,44.0,0,0,Sep-2004,0.0,1.0,2.0,3.0,5.0,5.0,4.0,16.0,18.0,7.0,23.0,5.0,15.0,0.0,0.0,0.0,3.0
615576,15000.0,3,13.11,506.21,B,B4,333461.0,10+ years,0,75000.0,0,2012-09-01,0,4,212.0,7,28.77,0.0,695.0,699.0,16.0,0.0,0.0,52039.0,65.5,47.0,1,0,Jan-2001,4276.0,1.0,0.0,6.0,7.0,7.0,8.0,22.0,12.0,12.0,32.0,7.0,16.0,0.0,0.0,0.0,7.0
14729,20000.0,5,16.02,486.58,C,C5,54.0,,0,15000.0,0,2017-11-01,0,4,338.0,4,20.72,0.0,715.0,719.0,2.0,0.0,0.0,8322.0,66.6,8.0,0,1,Jun-2008,4.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,5.0,2.0,3.0,1.0,2.0,0.0,0.0,0.0,0.0
268346,32000.0,3,13.99,1093.53,C,C3,3239.0,10+ years,0,115000.0,1,2016-11-01,0,4,62.0,13,21.07,0.0,710.0,714.0,12.0,0.0,0.0,29687.0,73.8,38.0,0,0,Feb-1999,4.0,1.0,0.0,3.0,5.0,5.0,4.0,9.0,12.0,7.0,21.0,5.0,12.0,0.0,0.0,0.0,2.0
550733,7000.0,3,10.65,228.02,B,B2,54.0,5 years,0,65000.0,0,2012-01-01,1,0,4.0,3,12.26,0.0,715.0,719.0,6.0,0.0,0.0,21361.0,90.6,11.0,1,0,Feb-1993,70.0,1.0,,,,,,,,,,,,,,,
4203,24000.0,3,8.18,754.07,B,B1,151.0,< 1 year,1,140000.0,1,2015-03-01,0,4,99.0,8,8.66,1.0,680.0,684.0,17.0,0.0,0.0,42511.0,76.2,42.0,1,0,Jan-2003,4.0,1.0,7.0,5.0,10.0,10.0,7.0,17.0,6.0,17.0,35.0,10.0,17.0,0.0,0.0,1.0,4.0
623039,35000.0,3,19.19,1286.33,E,E3,54.0,,1,127700.0,2,2015-05-01,1,0,15.0,12,17.15,0.0,675.0,679.0,9.0,0.0,0.0,27501.0,92.0,33.0,1,0,Jan-1972,0.0,1.0,4.0,2.0,5.0,5.0,2.0,9.0,13.0,6.0,18.0,5.0,9.0,0.0,0.0,0.0,4.0
581696,2000.0,3,13.33,67.71,C,C3,49811.0,4 years,1,52000.0,1,2015-08-01,1,0,255.0,9,22.18,0.0,660.0,664.0,13.0,6.0,1.0,1756.0,76.3,27.0,0,0,Sep-1999,0.0,1.0,1.0,1.0,1.0,1.0,2.0,5.0,14.0,5.0,9.0,1.0,13.0,0.0,0.0,0.0,4.0
461065,9000.0,3,12.29,300.18,C,C1,28539.0,8 years,2,80000.0,0,2015-08-01,0,2,372.0,30,9.57,0.0,680.0,684.0,10.0,0.0,0.0,6638.0,47.4,19.0,0,0,Mar-2004,5.0,1.0,3.0,5.0,8.0,8.0,5.0,9.0,4.0,9.0,14.0,8.0,10.0,0.0,0.0,0.0,4.0
554189,18000.0,5,12.79,407.63,C,C1,5895.0,10+ years,0,64000.0,1,2016-07-01,0,4,851.0,49,34.16,0.0,690.0,694.0,16.0,0.0,0.0,27083.0,73.2,39.0,0,0,Nov-1999,4.0,1.0,0.0,7.0,9.0,9.0,7.0,13.0,13.0,9.0,20.0,9.0,16.0,0.0,0.0,0.0,0.0
446937,6600.0,3,7.9,206.52,A,A4,21618.0,1 year,1,33500.0,1,2014-04-01,0,4,195.0,38,10.71,0.0,670.0,674.0,8.0,0.0,0.0,6595.0,74.9,21.0,0,0,Nov-2004,4.0,1.0,0.0,3.0,4.0,4.0,4.0,4.0,14.0,5.0,7.0,4.0,8.0,0.0,0.0,0.0,2.0
397255,24375.0,3,9.93,785.72,B,B2,38.0,10+ years,0,50821.44,0,2017-10-01,0,4,425.0,44,26.35,0.0,660.0,664.0,23.0,0.0,0.0,20297.0,43.6,50.0,1,0,Oct-1994,4.0,1.0,0.0,8.0,13.0,13.0,9.0,17.0,11.0,20.0,36.0,13.0,23.0,0.0,0.0,0.0,1.0
652709,7800.0,3,10.42,253.23,B,B3,112624.0,4 years,2,54000.0,0,2018-02-01,0,0,109.0,21,10.22,0.0,755.0,759.0,8.0,0.0,0.0,1058.0,7.1,17.0,0,0,Jun-2010,0.0,1.0,0.0,1.0,2.0,2.0,2.0,3.0,4.0,7.0,12.0,2.0,8.0,0.0,0.0,0.0,2.0
681882,10500.0,3,7.99,328.99,A,A5,459.0,6 years,0,98500.0,0,2017-03-01,1,0,115.0,8,18.18,0.0,725.0,729.0,18.0,0.0,0.0,6762.0,19.6,36.0,0,0,Aug-2003,0.0,1.0,1.0,7.0,8.0,8.0,8.0,15.0,11.0,13.0,21.0,8.0,18.0,0.0,0.0,0.0,3.0
650443,6850.0,3,16.29,241.81,D,D1,2663.0,1 year,1,20000.0,1,2016-05-01,1,0,279.0,17,29.29,0.0,760.0,764.0,13.0,0.0,0.0,1839.0,24.9,16.0,0,0,Mar-1999,2.0,1.0,0.0,1.0,6.0,6.0,3.0,3.0,1.0,12.0,15.0,6.0,13.0,0.0,0.0,0.0,3.0
27979,22500.0,3,22.91,869.92,E,E1,153.0,3 years,1,120000.0,1,2017-07-01,1,2,167.0,8,24.44,0.0,745.0,749.0,10.0,0.0,0.0,8924.0,11.7,10.0,1,0,Feb-2006,5.0,1.0,0.0,3.0,4.0,4.0,7.0,7.0,2.0,8.0,8.0,5.0,10.0,0.0,0.0,0.0,7.0
272929,7000.0,3,6.03,213.05,A,A1,218.0,6 years,0,120000.0,0,2014-09-01,1,4,5.0,4,10.83,0.0,760.0,764.0,10.0,1.0,1.0,2168.0,7.9,21.0,0,0,Sep-1992,4.0,1.0,0.0,3.0,4.0,4.0,3.0,3.0,13.0,6.0,6.0,4.0,10.0,0.0,0.0,0.0,3.0
673208,6000.0,3,14.64,206.94,C,C3,207187.0,5 years,0,50000.0,1,2014-03-01,0,4,752.0,11,29.76,1.0,680.0,684.0,8.0,0.0,0.0,14951.0,75.1,35.0,0,0,Dec-1998,4.0,1.0,0.0,3.0,5.0,5.0,3.0,9.0,13.0,5.0,15.0,5.0,7.0,0.0,0.0,0.0,2.0
250527,8000.0,3,9.76,257.24,B,B1,236411.0,6 years,0,60000.0,0,2012-06-01,0,0,5.0,4,21.48,1.0,705.0,709.0,6.0,0.0,0.0,13743.0,45.8,19.0,1,0,Jan-1999,704.0,1.0,,,,,3.0,,,,,,6.0,,,,
276861,25000.0,3,7.49,777.55,A,A4,54.0,,0,168548.16,2,2016-01-01,1,1,239.0,7,17.24,0.0,700.0,704.0,17.0,0.0,0.0,65280.0,45.0,28.0,0,0,Jan-1994,1.0,1.0,0.0,11.0,15.0,15.0,16.0,16.0,4.0,15.0,23.0,8.0,17.0,,0.0,0.0,1.0
430151,25600.0,5,21.18,695.17,E,E3,4223.0,10+ years,0,103000.0,1,2016-03-01,1,0,177.0,26,10.0,1.0,700.0,704.0,15.0,0.0,0.0,29920.0,47.6,30.0,0,0,Jul-1998,0.0,1.0,0.0,10.0,12.0,12.0,10.0,18.0,1.0,13.0,24.0,12.0,15.0,0.0,0.0,0.0,2.0
364327,25000.0,3,13.49,848.27,C,C2,368957.0,5 years,0,124000.0,2,2016-12-01,0,0,89.0,3,33.23,0.0,660.0,664.0,25.0,2.0,2.0,37558.0,71.5,47.0,1,0,Sep-2004,0.0,1.0,1.0,8.0,13.0,13.0,9.0,9.0,23.0,14.0,19.0,13.0,25.0,0.0,0.0,0.0,4.0
631310,35000.0,5,13.99,814.21,C,C4,53868.0,< 1 year,0,125000.0,1,2015-08-01,0,0,38.0,21,3.17,1.0,680.0,684.0,10.0,0.0,0.0,11989.0,57.4,25.0,0,0,Jun-1994,0.0,1.0,0.0,3.0,3.0,3.0,4.0,7.0,5.0,9.0,17.0,3.0,10.0,0.0,0.0,0.0,0.0
357024,9000.0,3,18.49,327.59,D,D2,316120.0,10+ years,2,45000.0,2,2013-02-01,0,4,1.0,1,30.16,0.0,675.0,679.0,10.0,0.0,0.0,8694.0,62.1,29.0,0,0,May-1996,629.0,1.0,0.0,4.0,6.0,6.0,4.0,10.0,15.0,7.0,14.0,6.0,10.0,0.0,0.0,0.0,3.0
248740,3600.0,3,10.91,117.71,B,B4,73228.0,10+ years,0,72000.0,1,2017-06-01,0,7,33.0,22,20.13,1.0,660.0,664.0,12.0,0.0,0.0,12976.0,81.1,33.0,0,0,Aug-1998,8.0,1.0,0.0,2.0,5.0,5.0,2.0,14.0,11.0,6.0,20.0,5.0,12.0,0.0,0.0,0.0,0.0
597470,8000.0,3,10.99,261.88,B,B3,103045.0,1 year,1,56000.0,0,2014-09-01,0,0,238.0,22,15.45,0.0,725.0,729.0,7.0,0.0,0.0,15276.0,92.6,15.0,1,0,Jul-2001,0.0,1.0,0.0,1.0,3.0,3.0,1.0,2.0,9.0,4.0,5.0,3.0,7.0,0.0,0.0,0.0,0.0
166149,11625.0,3,16.49,411.52,D,D3,385.0,< 1 year,1,36000.0,1,2014-12-01,1,10,143.0,8,16.2,0.0,750.0,754.0,12.0,0.0,0.0,7522.0,14.7,13.0,0,0,Feb-2008,11.0,1.0,0.0,3.0,4.0,4.0,7.0,8.0,1.0,11.0,12.0,4.0,12.0,0.0,0.0,0.0,3.0
625195,15000.0,3,9.8,482.61,B,B3,54.0,,1,55000.0,0,2016-01-01,1,0,167.0,8,31.9,0.0,720.0,724.0,15.0,1.0,1.0,6280.0,23.1,27.0,0,0,Mar-2003,0.0,1.0,0.0,4.0,7.0,7.0,5.0,5.0,11.0,11.0,14.0,8.0,15.0,0.0,0.0,0.0,6.0
111495,5400.0,3,11.99,179.34,B,B5,1804.0,10+ years,1,53000.0,2,2014-12-01,0,0,167.0,8,16.39,0.0,680.0,684.0,14.0,0.0,0.0,23671.0,50.4,20.0,1,0,Aug-2004,0.0,1.0,0.0,6.0,8.0,8.0,6.0,8.0,4.0,13.0,16.0,8.0,14.0,0.0,0.0,0.0,1.0
257392,14000.0,5,9.17,291.78,B,B2,164675.0,5 years,0,201000.0,1,2016-01-01,0,2,290.0,18,15.96,0.0,740.0,744.0,9.0,0.0,0.0,10993.0,52.3,17.0,0,0,Aug-2001,5.0,1.0,0.0,1.0,1.0,1.0,1.0,2.0,5.0,3.0,6.0,1.0,9.0,0.0,0.0,0.0,2.0
463011,20150.0,5,14.65,475.68,C,C5,16091.0,7 years,0,135000.0,2,2015-10-01,0,0,279.0,17,27.57,0.0,670.0,674.0,12.0,0.0,0.0,23798.0,54.5,30.0,1,0,Jul-1999,0.0,1.0,2.0,2.0,3.0,3.0,3.0,7.0,14.0,6.0,11.0,3.0,12.0,0.0,0.0,0.0,2.0
223467,30000.0,3,17.09,1070.93,D,D1,304.0,< 1 year,1,60000.0,1,2017-10-01,0,0,33.0,22,19.08,0.0,735.0,739.0,8.0,0.0,0.0,10084.0,32.5,12.0,0,0,Jun-2000,0.0,1.0,0.0,4.0,4.0,4.0,4.0,4.0,4.0,5.0,8.0,4.0,8.0,0.0,0.0,0.0,2.0
554806,10000.0,3,10.49,324.98,B,B2,301.0,4 years,1,90000.0,1,2017-04-01,1,4,149.0,22,13.31,0.0,685.0,689.0,7.0,0.0,0.0,11928.0,62.8,10.0,1,0,Dec-2007,4.0,1.0,0.0,3.0,4.0,4.0,3.0,4.0,2.0,6.0,8.0,4.0,7.0,0.0,0.0,0.0,0.0
663758,35000.0,5,24.99,1027.1,F,F4,33517.0,10+ years,1,80000.0,2,2015-10-01,1,0,491.0,30,18.74,0.0,665.0,669.0,23.0,0.0,0.0,21290.0,48.3,39.0,0,0,Nov-1996,0.0,1.0,1.0,8.0,14.0,14.0,8.0,15.0,8.0,21.0,31.0,14.0,23.0,0.0,0.0,0.0,8.0
661735,14000.0,5,13.67,323.37,C,C3,722.0,1 year,0,56000.0,2,2016-03-01,1,0,31.0,2,16.85,0.0,670.0,674.0,9.0,0.0,0.0,7238.0,74.9,24.0,0,0,Jun-2005,0.0,1.0,0.0,3.0,6.0,6.0,3.0,4.0,15.0,6.0,7.0,6.0,9.0,0.0,0.0,0.0,0.0
236769,20000.0,5,12.85,453.53,B,B4,12938.0,6 years,1,104000.0,2,2013-12-01,0,0,242.0,8,18.06,0.0,705.0,709.0,14.0,0.0,0.0,10943.0,41.9,31.0,1,0,Aug-1998,296.0,1.0,4.0,4.0,5.0,5.0,4.0,14.0,11.0,9.0,20.0,5.0,14.0,0.0,0.0,0.0,1.0
382432,3000.0,3,10.99,98.21,B,B4,184.0,< 1 year,0,50000.0,1,2015-08-01,1,0,68.0,15,33.68,0.0,690.0,694.0,9.0,0.0,0.0,6466.0,61.6,19.0,1,0,Nov-2005,0.0,1.0,1.0,3.0,5.0,5.0,3.0,6.0,8.0,5.0,9.0,5.0,9.0,0.0,0.0,0.0,1.0
140809,16000.0,3,15.61,559.44,D,D1,405.0,2 years,1,68500.0,0,2015-07-01,1,0,371.0,7,16.91,0.0,665.0,669.0,10.0,1.0,1.0,9829.0,88.0,41.0,1,0,Oct-1996,0.0,1.0,0.0,4.0,6.0,6.0,6.0,12.0,18.0,6.0,22.0,4.0,10.0,,0.0,0.0,3.0
383834,14400.0,3,15.05,499.54,C,C4,54.0,,2,70000.0,0,2017-09-01,0,0,42.0,26,24.74,1.0,690.0,694.0,12.0,0.0,0.0,56247.0,34.0,28.0,1,0,Jun-1991,0.0,1.0,0.0,2.0,4.0,4.0,4.0,9.0,7.0,10.0,20.0,4.0,12.0,0.0,0.0,0.0,2.0
486996,15000.0,5,18.25,382.95,E,E1,54.0,,1,50000.0,2,2015-05-01,0,0,123.0,12,21.72,1.0,665.0,669.0,6.0,0.0,0.0,8405.0,75.7,10.0,0,0,May-2005,0.0,1.0,0.0,1.0,4.0,4.0,1.0,1.0,3.0,4.0,5.0,4.0,6.0,0.0,0.0,0.0,1.0
733355,20000.0,3,8.39,630.34,B,B1,32.0,2 years,0,90000.0,0,2016-04-01,1,0,135.0,33,13.71,0.0,660.0,664.0,19.0,1.0,1.0,21997.0,69.8,27.0,0,0,Nov-2000,0.0,1.0,0.0,7.0,16.0,16.0,7.0,9.0,4.0,17.0,20.0,16.0,19.0,0.0,0.0,0.0,1.0
312866,8400.0,3,12.05,279.21,C,C1,563.0,10+ years,1,45000.0,2,2015-11-01,1,0,2.0,2,29.28,0.0,660.0,664.0,11.0,1.0,1.0,4012.0,53.5,21.0,0,0,Jan-2006,0.0,1.0,0.0,4.0,5.0,5.0,4.0,5.0,11.0,7.0,10.0,5.0,11.0,0.0,0.0,0.0,4.0
775222,8675.0,3,24.5,342.63,F,F3,2174.0,3 years,2,29120.0,2,2014-05-01,1,0,550.0,8,28.11,0.0,665.0,669.0,8.0,0.0,0.0,12423.0,96.3,14.0,0,0,Jul-2001,0.0,1.0,0.0,5.0,5.0,5.0,6.0,12.0,2.0,6.0,12.0,5.0,8.0,0.0,0.0,0.0,2.0
199522,6625.0,3,13.67,225.37,B,B5,807.0,10+ years,1,23000.0,1,2013-10-01,1,0,139.0,8,18.26,0.0,670.0,674.0,13.0,0.0,0.0,12322.0,74.2,31.0,1,0,Dec-2000,30538.0,1.0,0.0,2.0,4.0,4.0,2.0,5.0,14.0,8.0,16.0,4.0,13.0,0.0,0.0,0.0,0.0
203874,20400.0,5,13.67,471.19,C,C3,143.0,2 years,0,90000.0,1,2016-04-01,0,0,264.0,30,25.48,1.0,660.0,664.0,13.0,1.0,1.0,7429.0,40.4,31.0,0,0,Dec-2000,0.0,1.0,5.0,3.0,5.0,5.0,4.0,8.0,8.0,10.0,20.0,5.0,11.0,0.0,0.0,1.0,4.0
768055,30000.0,5,12.39,673.27,C,C1,77348.0,10+ years,1,142000.0,2,2015-01-01,0,0,9.0,7,14.53,0.0,720.0,724.0,8.0,0.0,0.0,17016.0,60.1,13.0,0,0,Jul-2009,0.0,1.0,0.0,2.0,4.0,4.0,2.0,2.0,7.0,5.0,6.0,4.0,8.0,0.0,0.0,0.0,0.0
430331,6000.0,3,11.44,197.69,B,B4,143.0,8 years,1,40000.0,1,2014-11-01,1,4,171.0,8,32.33,0.0,720.0,724.0,14.0,0.0,0.0,12785.0,56.8,18.0,1,0,Jun-1987,4.0,1.0,0.0,6.0,10.0,10.0,7.0,10.0,2.0,12.0,16.0,10.0,14.0,0.0,0.0,0.0,3.0
329011,31500.0,3,8.9,1000.23,A,A5,3337.0,10+ years,0,220000.0,2,2014-04-01,0,4,94.0,27,17.06,0.0,700.0,704.0,13.0,0.0,0.0,36806.0,89.6,48.0,1,0,Jun-1997,4.0,1.0,0.0,6.0,8.0,8.0,6.0,9.0,24.0,8.0,18.0,8.0,13.0,0.0,0.0,0.0,0.0
104182,18000.0,5,21.49,491.94,E,E3,335608.0,3 years,0,54000.0,2,2012-09-01,1,0,279.0,17,16.73,1.0,670.0,674.0,12.0,0.0,0.0,10964.0,66.0,28.0,1,0,Jan-1999,847.0,1.0,0.0,2.0,5.0,5.0,3.0,7.0,4.0,10.0,20.0,5.0,12.0,0.0,0.0,0.0,2.0
412410,6500.0,3,18.85,237.78,D,D3,270886.0,1 year,0,42000.0,1,2013-09-01,0,0,29.0,19,24.89,0.0,660.0,664.0,8.0,1.0,1.0,4515.0,45.6,23.0,0,0,Sep-1987,0.0,1.0,1.0,2.0,5.0,5.0,2.0,6.0,4.0,6.0,13.0,5.0,8.0,0.0,0.0,0.0,2.0
315801,5000.0,3,11.39,164.62,B,B3,2925.0,1 year,1,200000.0,1,2017-04-01,0,4,240.0,21,9.22,0.0,660.0,664.0,10.0,3.0,2.0,12882.0,35.2,29.0,0,0,Apr-2006,4.0,1.0,0.0,1.0,3.0,3.0,1.0,4.0,14.0,8.0,14.0,3.0,10.0,0.0,0.0,0.0,2.0
459887,30000.0,5,15.61,723.34,D,D1,2474.0,2 years,1,101000.0,2,2014-08-01,0,0,61.0,31,12.73,0.0,740.0,744.0,7.0,0.0,0.0,9103.0,22.8,7.0,0,0,Jun-2011,0.0,1.0,0.0,3.0,3.0,3.0,3.0,3.0,2.0,5.0,5.0,3.0,7.0,0.0,0.0,0.0,3.0
199101,14500.0,3,11.14,475.68,B,B2,341051.0,2 years,1,55000.0,0,2012-07-01,1,6,32.0,21,21.12,0.0,700.0,704.0,10.0,0.0,0.0,13058.0,54.0,23.0,1,0,Apr-2003,7.0,1.0,,,,,2.0,,,,,,10.0,,,,
84220,25000.0,5,14.46,587.69,C,C4,184.0,8 years,0,98000.0,0,2016-03-01,0,1,698.0,35,27.3,0.0,725.0,729.0,13.0,0.0,0.0,22089.0,55.6,30.0,0,0,Mar-1979,1.0,1.0,0.0,5.0,8.0,8.0,5.0,10.0,5.0,9.0,23.0,8.0,13.0,0.0,0.0,0.0,2.0
641627,15425.0,3,17.86,556.57,D,D5,13.0,1 year,1,35100.0,0,2015-12-01,1,0,25.0,13,9.16,0.0,680.0,684.0,8.0,0.0,0.0,10528.0,63.4,8.0,0,0,Feb-2000,0.0,1.0,0.0,6.0,6.0,6.0,8.0,8.0,0.0,8.0,8.0,6.0,8.0,0.0,0.0,0.0,1.0
413054,18000.0,5,23.13,508.78,F,F2,165836.0,1 year,1,52000.0,2,2016-01-01,1,0,25.0,13,24.51,1.0,680.0,684.0,18.0,1.0,1.0,16232.0,45.0,35.0,0,0,May-2005,2.0,1.0,0.0,6.0,15.0,15.0,14.0,14.0,7.0,15.0,28.0,9.0,17.0,,0.0,1.0,7.0
530263,9000.0,3,11.99,298.89,C,C1,17922.0,3 years,1,50000.0,1,2016-03-01,0,0,74.0,30,29.19,2.0,670.0,674.0,8.0,0.0,0.0,6018.0,56.2,36.0,0,0,Apr-1999,0.0,1.0,2.0,5.0,5.0,5.0,5.0,7.0,20.0,6.0,12.0,5.0,8.0,0.0,0.0,2.0,4.0
154048,10000.0,3,22.35,383.72,D,D5,4220.0,8 years,1,50000.0,1,2018-08-01,1,0,97.0,12,10.35,2.0,680.0,684.0,12.0,0.0,0.0,1000.0,10.4,14.0,0,0,May-2008,0.0,1.0,0.0,2.0,4.0,4.0,3.0,3.0,6.0,8.0,8.0,4.0,12.0,0.0,0.0,0.0,3.0
47287,14850.0,3,24.74,588.4,E,E3,38.0,10+ years,0,59800.0,1,2016-11-01,1,0,472.0,3,25.17,0.0,705.0,709.0,10.0,1.0,0.0,3430.0,32.4,19.0,1,0,Jul-1997,0.0,1.0,0.0,3.0,6.0,6.0,3.0,4.0,8.0,6.0,10.0,6.0,10.0,0.0,0.0,0.0,3.0
714995,7000.0,3,8.24,220.14,B,B1,252604.0,3 years,1,50000.0,0,2017-02-01,1,4,33.0,22,22.08,0.0,660.0,664.0,9.0,1.0,1.0,3901.0,30.5,21.0,1,0,May-1995,4.0,1.0,0.0,3.0,3.0,3.0,3.0,4.0,17.0,3.0,4.0,3.0,9.0,0.0,0.0,0.0,2.0
244380,14775.0,5,24.5,429.35,F,F3,161.0,1 year,0,65000.0,0,2015-04-01,1,0,519.0,9,23.56,0.0,670.0,674.0,11.0,0.0,0.0,27634.0,89.1,21.0,1,0,Oct-1999,0.0,1.0,0.0,3.0,5.0,5.0,4.0,8.0,4.0,6.0,11.0,5.0,11.0,0.0,0.0,0.0,2.0
736469,7000.0,3,5.32,210.81,A,A1,184.0,3 years,2,65000.0,1,2016-03-01,0,0,591.0,40,6.67,0.0,755.0,759.0,11.0,0.0,0.0,6280.0,17.6,18.0,0,0,Nov-2004,0.0,1.0,0.0,2.0,3.0,3.0,6.0,9.0,3.0,10.0,14.0,3.0,11.0,0.0,0.0,0.0,1.0
126536,14575.0,3,15.31,507.47,C,C5,162520.0,9 years,1,76000.0,1,2016-02-01,1,0,136.0,8,9.74,0.0,675.0,679.0,14.0,0.0,0.0,18647.0,93.7,18.0,0,0,Mar-2007,0.0,1.0,0.0,9.0,14.0,14.0,9.0,9.0,1.0,14.0,17.0,14.0,14.0,0.0,0.0,0.0,1.0
45513,10000.0,3,14.31,343.29,C,C4,3380.0,3 years,1,33500.0,0,2015-01-01,1,0,124.0,13,17.05,0.0,665.0,669.0,7.0,0.0,0.0,13976.0,84.2,10.0,1,0,Jul-2004,0.0,1.0,0.0,6.0,6.0,6.0,6.0,6.0,4.0,6.0,6.0,6.0,7.0,0.0,0.0,0.0,2.0
